gage_id,seg_id,RefNonRef,Area,NSE,Pbias,RSR,AbsPbias,NSEeval,AbsPbiaseval,RSReval,SumScore,DI
01030500,15,Ref   ,-0.096592082,0.776807727,-12.3,0.472421333,12.3,1,1,1,3,5
01011000,43,NonRef,19.63523395,0.671933214,-19,0.572757856,19,1,1,1,3,8
01013500,48,Ref   ,-1.863249304,0.744820327,2.3,0.505141397,2.3,1,1,1,3,5
01016500,95,NonRef,0.364852168,0.601447456,-19.8,0.63128345,19.8,1,1,1,3,4
01017000,68,NonRef,-3.439514839,0.737274896,-11.6,0.512555278,11.6,1,1,1,3,5
01015800,80,NonRef,-6.303702054,0.694788853,-3.1,0.552444721,3.1,1,1,1,3,4
01017550,96,Ref   ,-92.48770895,-150.6173505,1174.3,12.31164194,1174.3,0,0,0,0,7
01018000,98,NonRef,-42.53741635,0.217484367,40.2,0.884567286,40.2,0,0,0,0,14
01017960,99,NonRef,-0.34652232,0.472890997,-27.4,0.725863775,27.4,0,0,0,0,7
01041000,118,NonRef,-0.411626707,-3.027442545,-12.3,2.006762539,12.3,0,1,0,1,7
01042500,129,NonRef,-0.163944617,-1.242141542,-18.1,1.49734348,18.1,0,1,0,1,11
01046500,380,NonRef,3.032729494,-0.158120364,-12,1.076135039,12,0,1,0,1,10
01044550,133,Ref   ,-0.876192824,0.705838749,-6.3,0.542295088,6.3,1,1,1,3,9
01045000,376,NonRef,-0.386276055,0.209564788,0.1,0.889021897,0.1,0,1,0,1,7
01043500,137,NonRef,-0.552358412,-0.361279028,4.9,1.166688337,4.9,0,1,0,1,7
01027200,182,Ref   ,4.285598698,0.686713072,-6.5,0.559628456,6.5,1,1,1,3,5
01029200,191,Ref   ,-0.189236592,0.703611331,-16.6,0.544352486,16.6,1,1,1,3,6
01029500,208,NonRef,-23.1661777,0.477131804,-19.6,0.723072688,19.6,0,1,0,1,9
01034500,274,NonRef,-4.057822268,0.70847849,-11,0.539914792,11,1,1,1,3,13
01034000,222,NonRef,0.000860593,0.646092237,-12.4,0.594885812,12.4,1,1,1,3,10
01033500,235,Ref   ,0.26914349,0.584123268,-28.7,0.644854344,28.7,1,0,1,2,4
01033000,237,NonRef,-0.033424407,0.373576439,-2.8,0.791442652,2.8,0,1,0,1,9
01031300,238,Ref   ,-0.002542308,0.656066995,0.2,0.586397429,0.2,1,1,1,3,2
01031500,241,Ref   ,0.687581302,0.701694034,-5.6,0.546161261,5.6,1,1,1,3,11
01031450,244,NonRef,3.037110641,0.57888162,-2.2,0.648864904,2.2,1,1,1,3,6
01030000,257,NonRef,-7.822206927,-0.192388302,-7.8,1.091928654,7.8,0,1,0,1,14
01035000,305,NonRef,0.318180897,0.109613259,-1,0.943558129,1,0,1,0,1,13
01036500,283,NonRef,27.8465841,0.571645151,-29.8,0.654457068,29.8,1,0,1,2,13
01021480,320,Ref   ,-3.636002384,0.755234934,2.5,0.494678075,2.5,1,1,1,3,5
01021200,332,NonRef,0.790921223,0.580151731,-20.8,0.647939808,20.8,1,1,1,3,13
01022500,331,Ref   ,-5.232264448,0.700540146,0.5,0.547216555,0.5,1,1,1,3,8
01021470,333,Ref   ,13.83895952,-0.036976803,32.6,1.018174594,32.6,0,0,0,0,5
01022260,335,Ref   ,-4.015205512,0.671607097,-1,0.573015667,1,1,1,1,3,9
01021500,340,NonRef,-0.209385983,0.539690829,3.5,0.678434043,3.5,1,1,1,3,6
01023000,347,Ref   ,11.85428712,0.584803391,-25.1,0.644326832,25.1,1,0,1,2,4
01022330,351,Ref   ,-18.10443594,0.20067302,1,0.893856418,1,0,1,0,1,4
01037380,371,Ref   ,-9.525006283,0.621559594,-19.2,0.615102261,19.2,1,1,1,3,7
01046000,374,Ref   ,-4.319445478,0.52292134,-29.7,0.69066212,29.7,1,0,1,2,4
01047000,399,Ref   ,1.028602829,0.657226179,-5.1,0.585455306,5.1,1,1,1,3,7
01049000,401,NonRef,-0.84919544,0.202293895,2.5,0.893123221,2.5,0,1,0,1,17
01048000,408,NonRef,-0.329915705,0.710734895,-5.6,0.537819354,5.6,1,1,1,3,13
01049265,430,NonRef,-0.209499103,0.652418956,-7,0.589526764,7,1,1,1,3,16
01049500,428,NonRef,0.021202651,0.089137706,-2.4,0.954363262,2.4,0,1,0,1,15
01133000,465,NonRef,-0.096560945,0.29302118,-10.4,0.840792251,10.4,0,1,0,1,5
01134500,466,Ref   ,-7.035393307,0.600194025,-0.6,0.632287452,0.6,1,1,1,3,3
01135000,468,Ref   ,-1.12088744,0.660877804,-2.1,0.582317649,2.1,1,1,1,3,5
01135300,469,Ref   ,-7.767720852,0.541068902,0.1,0.677396364,0.1,1,1,1,3,7
01135150,470,Ref   ,-26.01866606,-1.880739527,22,1.697152299,22,0,1,0,1,6
01135500,472,NonRef,0.338065639,0.565200093,-5.6,0.659378291,5.6,1,1,1,3,12
01139000,481,Ref   ,-1.791506562,0.707917216,-2.9,0.540434298,2.9,1,1,1,3,14
01139800,482,Ref   ,-6.964656965,0.47365305,-16.3,0.725478474,16.3,0,1,0,1,5
01141500,484,NonRef,-3.396719947,0.355804262,-5.8,0.802589697,5.8,0,1,0,1,12
01127880,488,Ref   ,-3.869407497,0.482046581,-6.1,0.719643272,6.1,0,1,0,1,5
01128500,490,NonRef,-2.182623863,-1.168521233,-41.4,1.472539258,41.4,0,0,0,0,12
01129200,491,NonRef,-0.236055632,-0.332676256,-36.4,1.154386303,36.4,0,0,0,0,10
01130000,496,Ref   ,-1.784391338,0.683325635,-5.3,0.562723583,5.3,1,1,1,3,4
01137500,505,Ref   ,-4.801234541,0.662196589,-9.1,0.581195093,9.1,1,1,1,3,6
01138000,504,Ref   ,-0.66666499,0.593699501,16.1,0.637387721,16.1,1,1,1,3,10
04296500,516,NonRef,-26.92879674,-1.209373899,15.3,1.486361792,15.3,0,1,0,1,10
04296000,517,Ref   ,4.930891827,0.575762749,-20.4,0.65131967,20.4,1,1,1,3,8
01019000,538,NonRef,3.42812357,-1.977029554,-7.1,1.725367036,7.1,0,1,0,1,15
01038000,555,NonRef,-0.095081922,0.651829694,-5.5,0.590045888,5.5,1,1,1,3,15
01069500,565,NonRef,-4.043732796,0.47354572,-19.5,0.725543197,19.5,0,1,0,1,23
01072800,566,NonRef,-5.426998876,0.51824216,-0.4,0.694023743,0.4,1,1,1,3,19
01072870,567,NonRef,9.983711651,0.614482386,-40.2,0.620764351,40.2,1,0,1,2,15
01073000,568,Ref   ,-2.419354839,0.388650318,-33.9,0.781870394,33.9,0,0,0,0,10
01073500,570,NonRef,1.556838892,0.715382389,1.2,0.533483274,1.2,1,1,1,3,19
01073785,572,NonRef,-18.04707934,0.608319884,-15,0.625729058,15,1,1,1,3,14
01072500,573,NonRef,1.295863511,0.512416202,-27.3,0.698221023,27.3,1,0,1,2,17
01073600,596,NonRef,-39.48618045,0.493481512,9.6,0.711659902,9.6,0,1,0,1,14
01073587,598,NonRef,-0.229393835,0.718856062,6.3,0.530176367,6.3,1,1,1,3,13
01102000,600,NonRef,1.995854888,0.494272926,-7.5,0.711128403,7.5,0,1,0,1,25
01101000,601,NonRef,-1.616628176,0.698260215,-5,0.549295715,5,1,1,1,3,15
01100600,605,NonRef,NA,-0.616764527,-100,1.27148281,100,0,0,0,0,17
01101500,607,NonRef,-4.712961179,0.499917924,7.7,0.707148407,7.7,0,1,0,1,26
01105600,608,NonRef,-10.96161456,0.48522539,-27.9,0.717455433,27.9,0,0,0,0,14
01104430,611,NonRef,-2.041982008,-1.058024978,15.9,1.434421516,15.9,0,1,0,1,22
01104460,614,NonRef,45.99508926,-0.087766261,-61.6,1.042803676,61.6,0,0,0,0,26
011055566,615,NA,NA,0.492800393,-40,0.712105426,40,0,0,0,0,NA
01103500,623,NonRef,-0.599121144,0.769123193,-4.8,0.480485269,4.8,1,1,1,3,23
01105554,624,NonRef,-11.51658668,0.686333566,-15.7,0.559923755,15.7,1,1,1,3,21
01102345,619,NonRef,-15.5946922,0.577980491,16.7,0.649574136,16.7,1,1,1,3,22
01102500,620,NonRef,-21.1660982,-0.308960034,69.3,1.144071367,69.3,0,0,0,0,17
01104200,622,NonRef,-0.952452483,0.633289606,18.9,0.605549712,18.9,1,1,1,3,22
01105000,625,NonRef,-7.74466275,0.434368442,-8.3,0.752067358,8.3,0,1,0,1,21
01105500,627,NonRef,-1.957250478,0.563655408,-2.4,0.660548049,2.4,1,1,1,3,14
01103280,628,NonRef,0.61563907,0.651030111,-3.4,0.590670101,3.4,1,1,1,3,20
01103220,629,NonRef,-61.09607578,-11.28742994,357.6,3.50481142,357.6,0,0,0,0,11
01104500,636,NonRef,0.345412096,0.66383368,18.6,0.579785064,18.6,1,1,1,3,24
01105730,638,NonRef,-3.287583786,0.613195561,-0.4,0.621916462,0.4,1,1,1,3,21
01105880,640,NonRef,-11.49609265,-5.347407824,41.8,2.519265554,41.8,0,0,0,0,12
01105933,642,NonRef,-6.039305695,0.534275965,-18.4,0.68237422,18.4,1,1,1,3,16
01106000,643,NonRef,-81.51524242,-5.667529231,225,2.582031303,225,0,0,0,0,10
01096500,649,NonRef,0.082366637,0.637984245,26,0.601663491,26,1,0,1,2,26
01094400,652,NonRef,-3.133817161,0.503706376,9.8,0.704455214,9.8,1,1,0,2,13
01094500,655,NonRef,1.833936622,0.652894537,6,0.5891429,6,1,1,1,3,23
01096000,653,NonRef,-1.742981109,0.420676471,-17,0.761115396,17,0,1,0,1,11
01095220,660,NonRef,2.918186555,0.460591765,2.8,0.734380111,2.8,0,1,0,1,12
01095375,661,NonRef,1.735882224,0.404715368,39.5,0.771466367,39.5,0,0,0,0,26
01142500,665,Ref   ,-1.144135092,0.151004614,-55.4,0.921387833,55.4,0,0,0,0,8
01144000,674,Ref   ,0.359694965,0.249256066,-49.4,0.866434704,49.4,0,0,0,0,8
01151500,679,NonRef,-0.638878523,0.254525282,5.1,0.863388745,5.1,0,1,0,1,16
01150900,678,Ref   ,-4.57548324,0.523379985,-10.3,0.690339292,10.3,1,1,1,3,11
01153000,681,NonRef,-0.618930207,0.372572345,-18.3,0.792075327,18.3,0,1,0,1,23
01179500,691,NonRef,-0.58966997,0.304670887,-12.5,0.833842827,12.5,0,1,0,1,17
01180000,684,Ref   ,14.49371277,0.018137952,0.2,0.990831912,0.2,0,1,0,1,11
01181000,687,Ref   ,-0.9201775,0.64264313,-5,0.597779464,5,1,1,1,3,12
01180500,692,NonRef,-0.306458325,0.180034635,-17.6,0.905496328,17.6,0,1,0,1,19
01183500,694,NonRef,-0.215430268,0.64511367,-5.2,0.595709545,5.2,1,1,1,3,25
01187400,697,Ref   ,-5.409041981,0.191398277,2.4,0.899166245,2.4,0,1,0,1,8
01187300,698,Ref   ,-4.943873895,0.367278431,-14.4,0.795419199,14.4,0,1,0,1,8
01185500,701,NonRef,-3.695690986,0.229212445,7.8,0.877924705,7.8,0,1,0,1,20
01186000,720,NonRef,1.664661829,-1.702464114,10.6,1.643875828,10.6,0,1,0,1,23
01189995,702,NonRef,0.143880896,0.184454091,33.9,0.903043487,33.9,0,0,0,0,29
01190000,707,NonRef,-0.140818371,NA,NA,NA,NA,0,0,0,0,30
01188000,703,Ref   ,0.811408901,0.208276993,36.2,0.889767536,36.2,0,0,0,0,12
01187800,704,Ref   ,-1.805114491,0.250596407,8.9,0.865628912,8.9,0,1,0,1,12
01189000,706,NonRef,-7.379320108,-0.018667821,88.5,1.009267235,88.5,0,0,0,0,27
01188090,712,NonRef,0.058499811,0.085571037,54.1,0.956217202,54.1,0,0,0,0,26
01186500,719,NonRef,-1.108745477,-0.215124176,93.6,1.102299862,93.6,0,0,0,0,26
01110000,723,NonRef,0.76756544,0.278706994,23.3,0.849270002,23.3,0,1,0,1,18
01109730,724,NonRef,-0.476708204,0.582758939,-11,0.645824155,11,1,1,1,3,31
01111050,727,NonRef,1.387406617,0.632139194,8.2,0.606324899,8.2,1,1,1,3,25
01113695,741,NonRef,-74.0440155,-7.662076628,310.3,2.942745951,310.3,0,0,0,0,14
01112500,738,NonRef,2.865394696,0.697095364,1.7,0.550354959,1.7,1,1,1,3,27
01109500,735,NonRef,-0.722588753,0.359846311,31.9,0.800056577,31.9,0,0,0,0,29
01110500,736,NonRef,-0.009928092,0.708849774,-1.2,0.539562125,1.2,1,1,1,3,26
01111200,737,NonRef,-1.947002179,NA,NA,NA,NA,0,0,0,0,30
01111300,742,NonRef,-5.168326221,0.394135577,5.8,0.778348625,5.8,0,1,0,1,12
01111500,745,NonRef,-2.376364804,0.644498861,7.8,0.596225329,7.8,1,1,1,3,24
01106500,746,NonRef,0.733739585,0.634440399,-22.4,0.60445173,22.4,1,1,1,3,26
01108500,748,NonRef,-1.425538368,0.495173016,-6.1,0.71048234,6.1,0,1,0,1,15
01109000,775,NonRef,-2.598132943,0.755948311,-3.7,0.494004417,3.7,1,1,1,3,20
01108000,753,NonRef,17.80795948,0.778824446,-2.2,0.470277605,2.2,1,1,1,3,26
01109403,766,NonRef,-2.004207729,0.556850529,30,0.665655536,30,1,0,1,2,23
01113895,760,NonRef,660.7858243,0.740320808,12.4,0.509457196,12.4,1,1,1,3,27
01114500,763,NonRef,1.959322756,0.579073258,14.4,0.648773619,14.4,1,1,1,3,21
01115098,764,NonRef,-9.356725146,0.396824687,1.6,0.776575142,1.6,0,1,0,1,12
01109070,765,NonRef,-2.885936784,0.451709547,-24.4,0.740442841,24.4,0,1,0,1,11
01115187,767,NonRef,-6.286606794,0.454455384,18,0.738545848,18,0,1,0,1,12
01116500,777,NonRef,-1.6846338,0.586443832,27,0.643068408,27,1,0,1,2,22
01115770,772,Ref   ,-0.231386961,0.474043617,25.5,0.725176987,25.5,0,0,0,0,8
01116000,778,NonRef,-3.797545918,0.539518226,22.6,0.678572329,22.6,1,1,1,3,16
01115630,774,Ref   ,-7.931535966,0.594130833,5.7,0.637036371,5.7,1,1,1,3,9
01109060,776,NonRef,-1.731071866,0.788116791,-1.5,0.460293248,1.5,1,1,1,3,24
01117000,779,NonRef,-1.454514158,0.800065164,-2.9,0.447130359,2.9,1,1,1,3,17
01117800,795,Ref   ,-0.562162773,0.682380635,-1.2,0.563560126,1.2,1,1,1,3,11
01118000,796,NonRef,-2.977674144,0.716988811,-4.7,0.531975616,4.7,1,1,1,3,11
01117370,797,Ref   ,-2.034287999,0.676210719,1.5,0.568955622,1.5,1,1,1,3,10
01117420,805,NonRef,-0.973803319,0.739379975,0.2,0.510490937,0.2,1,1,1,3,12
01118300,798,Ref   ,-24.03628118,0.592371043,6.5,0.638441213,6.5,1,1,1,3,9
01118500,804,NonRef,-0.561909481,0.849512299,-2.5,0.387918442,2.5,1,1,1,3,17
01117500,809,NonRef,-0.970489206,0.505758444,-1.2,0.703006843,1.2,1,1,0,2,17
01117430,808,NonRef,96.5130423,-0.051466216,-55.3,1.025231297,55.3,0,0,0,0,12
01125000,816,NonRef,43.30706037,0.395060905,-34.4,0.777752979,34.4,0,0,0,0,26
01124151,823,NonRef,2.662050854,0.477002724,-9.1,0.723156887,9.1,0,1,0,1,28
01124350,814,NonRef,0.353811515,-0.00348485,4.5,1.001392296,4.5,0,1,0,1,26
01124500,815,NonRef,1384.290358,-0.435967203,-94.5,1.198284758,94.5,0,0,0,0,24
01125100,821,NonRef,-1.380670611,0.592692475,5,0.638104565,5,1,1,1,3,28
01124000,817,NonRef,2.356173068,0.494215811,-14.6,0.711168558,14.6,0,1,0,1,29
01123360,819,NonRef,-2.069677581,0.325180587,-18.1,0.821429397,18.1,0,1,0,1,25
01123600,820,NonRef,-0.517435795,0.448694324,-11,0.742470783,11,0,1,0,1,31
01125500,825,NonRef,0.830932963,0.54605356,-5.6,0.673727527,5.6,1,1,1,3,29
01126000,832,NonRef,-0.576244947,0.660073368,-8.7,0.582993854,8.7,1,1,1,3,18
01127000,831,NonRef,0.655744648,0.754893356,-6,0.495070975,6,1,1,1,3,24
01126500,833,NonRef,1.674713888,0.5325579,0.6,0.683652304,0.6,1,1,1,3,12
01120500,835,Ref   ,-6.278229449,0.190923812,-9,0.899446604,9,0,1,0,1,9
01119384,839,NonRef,-1.991179206,0.579830159,1.5,0.647983369,1.5,1,1,1,3,22
01119500,841,NonRef,-3.650146515,0.577074639,-2.8,0.650312029,2.8,1,1,1,3,22
01121000,840,Ref   ,-21.78098676,0.422398781,16.4,0.759983168,16.4,0,1,0,1,12
01120000,842,NonRef,-6.226885805,0.543893606,-8.9,0.675311967,8.9,1,1,1,3,11
01123000,843,Ref   ,-7.732053884,0.507589035,1.5,0.701703514,1.5,1,1,0,2,9
011230695,853,NA,NA,-0.397910114,-79,1.182166792,79,0,0,0,0,NA
01122000,846,NonRef,-1.240734224,0.482983039,-0.6,0.719020343,0.6,0,1,0,1,22
01122500,849,NonRef,-1.12458547,0.737960244,-5.5,0.511886312,5.5,1,1,1,3,25
01127500,858,NonRef,-1.883226756,0.580104327,-26,0.64797854,26,1,0,1,2,15
01195490,861,NonRef,-13.16498653,0.279599314,63.4,0.848711758,63.4,0,0,0,0,17
01196500,862,NonRef,3.151040032,0.682183978,21,0.563738658,21,1,1,1,3,22
01196620,863,NonRef,-5.288387197,0.687818477,8.5,0.558709074,8.5,1,1,1,3,17
01195100,864,Ref   ,-7.80717416,0.604361727,2.5,0.628967253,2.5,1,1,1,3,16
01195200,866,Ref   ,-15.66885541,0.378037247,-2.7,0.788592632,2.7,0,1,0,1,17
01055000,871,Ref   ,-0.076309114,0.612031445,-8.6,0.622856766,8.6,1,1,1,3,3
01054300,873,Ref   ,-1.127150484,0.605358805,-3.3,0.628174904,3.3,1,1,1,3,4
01054500,875,NonRef,0.12355673,0.47228321,-2,0.726424326,2,0,1,0,1,11
01055500,884,NonRef,-3.83138056,0.788153317,2.4,0.460256424,2.4,1,1,1,3,13
01057000,881,Ref   ,-3.710108474,0.68061203,-3.9,0.56513109,3.9,1,1,1,3,12
01058500,897,NonRef,-1.601672772,0.658560177,8.4,0.584303338,8.4,1,1,1,3,21
01059000,898,NonRef,-0.285666439,0.734647248,-5.4,0.515112064,5.4,1,1,1,3,19
01054200,902,Ref   ,-0.587050606,0.407409156,-14.4,0.769776051,14.4,0,1,0,1,4
01059800,906,NonRef,-3.946544164,-1.493217201,20.6,1.578886729,20.6,0,1,0,1,10
01060000,915,NonRef,0.097968224,0.640557492,-6.4,0.599519974,6.4,1,1,1,3,11
01064000,925,NonRef,NA,-7.065176151,12.9,2.839847232,12.9,0,1,0,1,16
01074520,928,Ref   ,0.037405291,0.507154791,9.7,0.701972189,9.7,1,1,0,2,4
01075000,946,NonRef,-1.265641466,0.646691863,-8.4,0.59437404,8.4,1,1,1,3,8
01075800,934,Ref   ,-2,0.196722939,9.6,0.896222569,9.6,0,1,0,1,4
01076000,938,NonRef,0.151277454,0.60609183,12.3,0.627596493,12.3,1,1,1,3,14
01077000,941,NonRef,-1.017321969,-8.334392694,72.2,3.055130369,72.2,0,0,0,0,16
01078000,945,Ref   ,0.16109827,0.678755664,0.6,0.566771055,0.6,1,1,1,3,11
01076500,953,NonRef,-1.096210172,0.648544462,3.8,0.592823101,3.8,1,1,1,3,13
01081000,971,NonRef,0.228759908,-1.116763161,-7.5,1.454876261,7.5,0,1,0,1,26
01089500,973,NonRef,0.272075824,0.417206476,3.5,0.763361384,3.5,0,1,0,1,21
01089000,974,NonRef,-1.165933133,0.08131104,19.9,0.958446186,19.9,0,1,0,1,12
01089100,975,NonRef,-0.954177702,0.3331817,9.5,0.81653824,9.5,0,1,0,1,13
01090800,980,NonRef,-5.323490577,0.09782631,7.9,0.949779271,7.9,0,1,0,1,25
01091500,977,NonRef,0.743607519,0.696386707,7.2,0.550983971,7.2,1,1,1,3,21
01091000,978,Ref   ,0.729319012,0.686713055,3.2,0.559694266,3.2,1,1,1,3,12
01093000,979,NonRef,-8.600736454,0.021881768,28.4,0.988930041,28.4,0,0,0,0,20
01081500,983,NonRef,-0.126713818,0.468641976,3.6,0.728915368,3.6,0,1,0,1,19
01093800,996,Ref   ,-21.97659298,-0.440496833,25.3,1.200167329,25.3,0,0,0,0,6
01093852,997,NonRef,0.97544238,0.44497843,-5.7,0.744677338,5.7,0,1,0,1,20
01094000,1004,NonRef,0.451739107,0.73591303,-0.1,0.513873239,0.1,1,1,1,3,24
01100505,998,NonRef,-0.464499005,-0.151649853,11.6,1.072990458,11.6,0,1,0,1,12
01100561,1002,NonRef,1.548574886,0.31036762,6.7,0.830173666,6.7,0,1,0,1,19
010965852,1001,NA,NA,0.396009274,6.8,0.777122648,6.8,0,1,0,1,NA
01092000,1010,NonRef,0.20121259,0.658102555,0.6,0.584706405,0.6,1,1,1,3,23
01100000,1024,NonRef,0.069368475,0.725700562,-1,0.523723886,1,1,1,1,3,27
01087000,1028,NonRef,-0.173342413,0.444285158,-9.8,0.745436501,9.8,0,1,0,1,17
01085000,1029,NonRef,0.315667235,0.671394982,-4.3,0.573211465,4.3,1,1,1,3,21
01085500,1044,NonRef,0.592956608,0.605492134,-0.6,0.628073622,0.6,1,1,1,3,27
01084500,1032,Ref   ,0.376866212,0.588068807,-8.4,0.641774168,8.4,1,1,1,3,10
01084000,1034,NonRef,0.322202695,0.28023353,-28.2,0.848332652,28.2,0,0,0,0,10
01086000,1038,Ref   ,-0.732944424,0.695225627,0.7,0.552042747,0.7,1,1,1,3,13
01088000,1050,NonRef,0.430961581,0.71294143,-4.6,0.535751051,4.6,1,1,1,3,23
01085800,1046,Ref   ,-8.889241008,0.474855368,-20.9,0.724645218,20.9,0,1,0,1,8
01083000,1047,NonRef,-8.751555371,-0.060756448,13,1.029893926,13,0,1,0,1,21
01082000,1048,NonRef,-6.304174349,0.501340384,1.3,0.706130731,1.3,1,1,0,2,11
01097300,1051,NonRef,-1.265041654,0.344299407,-34,0.809729544,34,0,0,0,0,13
01099500,1052,NonRef,0.048273292,0.768866465,-17.9,0.480752337,17.9,1,1,1,3,32
01097000,1059,NonRef,-0.362474446,0.595641998,-20.8,0.635876748,20.8,1,1,1,3,28
01097480,1061,NonRef,-0.042716788,0.384588526,-33.9,0.784242598,33.9,0,0,0,0,21
01098530,1062,NonRef,-0.018864365,0.559307494,-22.5,0.663816625,22.5,1,1,1,3,31
01157000,1063,NonRef,0.862509221,0.378712084,-17.6,0.788182459,17.6,0,1,0,1,8
01158000,1064,NonRef,-1.206068491,-0.084382383,-11.2,1.041309929,11.2,0,1,0,1,12
01158600,1065,NonRef,-3.09997947,-0.200822734,-15,1.095786747,15,0,1,0,1,17
01160350,1072,NonRef,-0.195818331,0.298607866,-4.7,0.837418794,4.7,0,1,0,1,20
01160000,1071,NonRef,-4.734181905,0.347137536,-12.7,0.807960011,12.7,0,1,0,1,12
01161000,1073,NonRef,-0.254114518,0.527223222,-18,0.687571698,18,1,1,1,3,16
01170500,1078,NonRef,-0.968467907,0.536297236,-14.9,0.68090145,14.9,1,1,1,3,21
01171300,1082,NonRef,5.351340374,0.058896237,-0.6,0.970061201,0.6,0,1,0,1,9
01171500,1083,NonRef,-0.540785841,0.638445446,1.4,0.601280115,1.4,1,1,1,3,9
01174565,1098,Ref   ,7.738349722,0.229222225,-8.5,0.877867327,8.5,0,1,0,1,8
01172500,1109,NonRef,-1.408198687,0.123381421,26.1,0.93625739,26.1,0,0,0,0,29
01174600,1102,Ref   ,-63.34758705,-0.983941711,111,1.408466611,111,0,0,0,0,9
01174900,1111,Ref   ,-7.205240175,0.267359528,-18.8,0.85591185,18.8,0,1,0,1,7
01175670,1103,NonRef,-6.326422116,0.420217252,4.7,0.761413428,4.7,0,1,0,1,14
01173500,1105,NonRef,-0.522132563,0.432078504,24.6,0.753588178,24.6,0,1,0,1,31
01176000,1107,NonRef,-0.001333316,0.705490569,-0.3,0.54267464,0.3,1,1,1,3,26
01174000,1108,Ref   ,-8.204711617,0.190181389,-4.1,0.89986042,4.1,0,1,0,1,10
01173000,1110,NonRef,-1.240898369,0.259294379,20.9,0.860622594,20.9,0,1,0,1,27
01175500,1112,NonRef,-1.792163119,-4.508439623,205,2.346952068,205,0,0,0,0,15
01174500,1114,NonRef,0.126016726,0.382298,-1.8,0.785921966,1.8,0,1,0,1,11
01177000,1126,NonRef,0.068116033,0.359134336,31.9,0.800522283,31.9,0,0,0,0,27
01184100,1129,NonRef,-1.933050448,0.396788683,-24.4,0.776629694,24.4,0,1,0,1,11
01184490,1130,NonRef,-1.768172888,-1.921914633,-2.4,1.70930624,2.4,0,1,0,1,12
01184500,1137,NonRef,-0.394567345,-0.165809075,5.7,1.079655258,5.7,0,1,0,1,14
01192500,1132,NonRef,-0.555480287,0.160346619,-9.5,0.916302843,9.5,0,1,0,1,26
01191000,1133,NonRef,-7.137907138,0.345042959,-21,0.809263171,21,0,1,0,1,19
01193500,1135,Ref   ,-1.618377687,0.700811987,-3,0.546968124,3,1,1,1,3,13
01192883,1136,NonRef,-4.250875558,0.262137874,-11.1,0.858948579,11.1,0,1,0,1,17
01190500,1138,NonRef,-11.01694915,0.371824751,-7.9,0.792539795,7.9,0,1,0,1,25
01194000,1150,Ref   ,-2.748209793,0.660057436,-3.1,0.58300232,3.1,1,1,1,3,15
01194500,1151,Ref   ,-1.086715458,0.550911385,-1,0.670117232,1,1,1,1,3,12
01197000,1159,NonRef,-0.459682715,0.386521961,-9.9,0.783230216,9.9,0,1,0,1,23
01198000,1162,Ref   ,-4.259513038,0.374650331,-18.4,0.79074703,18.4,0,1,0,1,9
01198125,1165,NonRef,-0.386244304,0.53782745,-10.1,0.67963836,10.1,1,1,1,3,23
01199000,1172,NonRef,-0.031062903,0.51163618,-8.2,0.698814109,8.2,1,1,1,3,24
01197500,1170,NonRef,-0.560317925,0.554872834,-16.2,0.667163031,16.2,1,1,1,3,24
01198500,1171,NonRef,-0.22172949,0.587456554,-9.7,0.642253595,9.7,1,1,1,3,25
01199050,1173,NonRef,-1.239544493,-0.206588367,-2.9,1.098416999,2.9,0,1,0,1,19
01199200,1177,Ref   ,-17.87893008,-0.103165686,-14.3,1.050249277,14.3,0,1,0,1,11
01206900,1184,NonRef,-1.187140467,0.271657406,-5.3,0.853406179,5.3,0,1,0,1,32
01200000,1185,NonRef,-0.521405049,0.593301344,-7.1,0.63771355,7.1,1,1,1,3,17
01203600,1188,NonRef,-2.976484131,0.495279649,-2.2,0.710397113,2.2,0,1,0,1,17
01204000,1204,NonRef,-0.600894724,0.557194384,-0.7,0.66542097,0.7,1,1,1,3,16
01203805,1190,Ref   ,-1.008384738,0.638459616,-0.7,0.601193356,0.7,1,1,1,3,12
01208500,1210,NonRef,-0.101051629,0.537315052,-6.6,0.680193706,6.6,1,1,1,3,31
01205700,1194,NonRef,-3.703179211,0.401460669,2.5,0.773627114,2.5,0,1,0,1,21
01205600,1195,NonRef,-0.538504546,0.271258259,21.4,0.853634167,21.4,0,1,0,1,23
01202501,1196,NonRef,-4.513671337,0.182222366,8.2,0.904176762,8.2,0,1,0,1,24
01200500,1199,NonRef,-0.056694746,0.660278967,-8.8,0.582842405,8.8,1,1,1,3,20
01201487,1205,NonRef,1.975676428,0.419117514,-22.1,0.762028453,22.1,0,1,0,1,18
01203510,1208,NonRef,-1.297460798,0.457237539,-31.2,0.736636053,31.2,0,0,0,0,21
01205500,1221,NonRef,0.099645826,0.650878345,-9,0.590851466,9,1,1,1,3,25
01209700,1234,NonRef,1.681127983,0.676848375,-4.5,0.568447829,4.5,1,1,1,3,18
01208990,1230,Ref   ,-7.61108667,0.579543993,1.6,0.648406175,1.6,1,1,1,3,12
012095493,1231,NA,NA,0.233146463,-41.1,0.875524454,41.1,0,0,0,0,NA
01209761,1434,NonRef,-33.46640053,0.454601712,11.5,0.738415781,11.5,0,1,0,1,14
01208925,1233,NonRef,-1.596476741,0.500657704,28,0.706615592,28,1,0,0,1,21
